Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
4,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,age,30
5,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,migration_age,
10,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,relationship_status,Single
11,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,relationship_status-quantised,1
12,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,school_education,Abitur (oder gleichwertig)
14,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,school_education-quantised,6
15,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,vocation,Promotion (oder gleichwertig)
16,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,vocation-quantised,6
17,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,employement_status,Vollzeit erwerbstätig
18,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,employement_status-quantised,3
19,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,weekly_working_time,45
20,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1679939347782,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1679939347869,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,household_members,1
24,1679939347869,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,household_members_under_14,0
25,1679939347869,27/03/2023 17:49:07,1679939299906,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
26,1679939347869,27/03/2023 17:49:07,1679939299907,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,average_net_income,3000
27,1679939347869,27/03/2023 17:49:07,1679939299907,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,59912
1,1678626430686,12/03/2023 13:07:10,1678626436713,1,12/03/2023 14:07:16,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1920x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1678626576301,12/03/2023 13:09:36,1678626582379,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,gender,Weiblich
3,1678626576453,12/03/2023 13:09:36,1678626582384,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,gender-quantised,2
4,1678626576453,12/03/2023 13:09:36,1678626582384,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,age,28
5,1678626576453,12/03/2023 13:09:36,1678626582385,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1678626576453,12/03/2023 13:09:36,1678626582385,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1678626576453,12/03/2023 13:09:36,1678626582385,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1678626576453,12/03/2023 13:09:36,1678626582385,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1678626576453,12/03/2023 13:09:36,1678626582385,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration_age,
10,1678626576453,12/03/2023 13:09:36,1678626582386,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
11,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,relationship_status-quantised,2
12,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,school_education,Fachabitur (oder gleichwertig)
14,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,school_education-quantised,5
15,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,vocation,Master/Diplom (oder gleichwertig)
16,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,vocation-quantised,5
17,1678626576453,12/03/2023 13:09:36,1678626582387,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,employement_status,Vollzeit erwerbstätig
18,1678626576453,12/03/2023 13:09:36,1678626582388,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,employement_status-quantised,3
19,1678626576453,12/03/2023 13:09:36,1678626582388,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,weekly_working_time,40
20,1678626576453,12/03/2023 13:09:36,1678626582388,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1678626576453,12/03/2023 13:09:36,1678626582388,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1678626576453,12/03/2023 13:09:36,1678626582389,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1678626576639,12/03/2023 13:09:36,1678626582390,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,household_members,1
24,1678626576639,12/03/2023 13:09:36,1678626582390,1,12/03/2023 14:09:42,97845,6,questionnaire-ld1e,,28058887,BLIND,8329948,,complete,rkyalo,,computer,Desktop or Laptop,Windows 10,Firefox 110.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,household_members_under_14,0
